dataset Name (DN),GNN,Cleaned DN,Test_auc,Test_acc,Test_ap,conf_mtrx,train_auc,train_acc,train_ap
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetgridlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,grid__GIN,0.5592436130916355,0.5205930807248764,0.5564566688104929,"[[304 910]
 [254 960]]",0.9695630054168626,0.6855646100116415,0.9734764122981192
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetgridlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,grid__GIN,0.5776376106326792,0.5292421746293245,0.5628940090751071,"[[314 900]
 [243 971]]",0.9599131838331656,0.6791618160651921,0.9641554285356055
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetgridlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,grid__GIN,0.5735535990055611,0.5399505766062603,0.5547301724744964,"[[ 274  940]
 [ 177 1037]]",0.9661173549664511,0.6677532013969733,0.9701740461568236
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetgridlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,grid__GIN,0.5835800884247209,0.5411861614497528,0.5606538726906585,"[[ 310  904]
 [ 210 1004]]",0.9735991575877412,0.6790454016298021,0.9766034251251363
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetgridlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,grid__GIN,0.586251082239333,0.5420098846787479,0.5735432406903249,"[[321 893]
 [219 995]]",0.9726776539848567,0.7041909196740396,0.9744000442916277
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetgridlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,grid__GIN,0.6025627020293175,0.557660626029654,0.5689935213699431,"[[433 781]
 [293 921]]",0.971353429618055,0.7263096623981373,0.9733800850400521
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetgridlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,grid__GIN,0.5792124554551648,0.5354200988467874,0.5692152051281711,"[[ 250  964]
 [ 164 1050]]",0.9537911397637288,0.6535506402793947,0.9582049657872374
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetgridlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,grid__GIN,0.5897705652614066,0.564662273476112,0.5719329941112083,"[[400 814]
 [243 971]]",0.956654501200058,0.719441210710128,0.9582283909398472
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.6638507544581619,0.562962962962963,0.7143550249148412,"[[224 451]
 [139 536]]",0.8806142564576652,0.6497788500201045,0.9054576311870817
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.6488581618655692,0.5222222222222223,0.7197579344911562,"[[145 530]
 [115 560]]",0.8840843314063045,0.6005227181342984,0.9090055859343101
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.703034293552812,0.5333333333333333,0.7425129410023854,"[[141 534]
 [ 96 579]]",0.8979452299524879,0.6093687173301167,0.9168420467514583
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.6988455418381343,0.5133333333333333,0.7238741280660695,"[[ 68 607]
 [ 50 625]]",0.900167966307792,0.5629272215520708,0.9174428781541586
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.6880636488340193,0.5614814814814815,0.7432727285535781,"[[178 497]
 [ 95 580]]",0.9039577576619167,0.6336952151186168,0.9186380754589688
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.6492927297668037,0.5103703703703704,0.6983635564386516,"[[ 82 593]
 [ 68 607]]",0.8553518909507566,0.5605146763168476,0.8787881901424069
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.6764422496570645,0.5274074074074074,0.7221216739514049,"[[114 561]
 [ 77 598]]",0.8771983433274015,0.5854443104141536,0.9003924609317238
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.669353086419753,0.5296296296296297,0.7234431396141034,"[[175 500]
 [135 540]]",0.8764464641144001,0.604141535987133,0.8957465566062355
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.703764060356653,0.52,0.7451549130816577,"[[ 80 595]
 [ 53 622]]",0.898547557875945,0.5721753116204262,0.916054824303432
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.7206485596707819,0.5333333333333333,0.7574180662380551,"[[111 564]
 [ 66 609]]",0.8922278437339386,0.5814234016887817,0.9113381466424111
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.7625023285745737,0.6399176954732511,0.7991697788754045,"[[229 257]
 [ 93 393]]",0.9263313099146453,0.7543760587238848,0.9453259009564029
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.7476185032769395,0.565843621399177,0.7923176231507398,"[[131 355]
 [ 67 419]]",0.9148920703434242,0.6662902315076228,0.9345080602900203
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.7647038899896695,0.6368312757201646,0.7920711428269362,"[[211 275]
 [ 78 408]]",0.9134656127757543,0.7038396386222473,0.9299595339665854
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.7529445883926907,0.6440329218106996,0.7674346589405159,"[[232 254]
 [ 92 394]]",0.9092135002698919,0.7171089779785432,0.9299410736185263
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.7930447594370776,0.6707818930041153,0.8264714283385833,"[[253 233]
 [ 87 399]]",0.9369409467609945,0.7490118577075099,0.9497273497352514
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.7976214669173058,0.6574074074074074,0.8083192887731789,"[[217 269]
 [ 64 422]]",0.9317452488345868,0.7244494635798984,0.945332862004024
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.7781482328235871,0.6522633744855967,0.7982716186636951,"[[228 258]
 [ 80 406]]",0.9444096031138477,0.7707509881422925,0.9556990532573659
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.7767193347897507,0.6450617283950617,0.788781362511034,"[[213 273]
 [ 72 414]]",0.9253721016910568,0.7193675889328063,0.939878884168537
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.7339116665819913,0.6100823045267489,0.7642019300735466,"[[190 296]
 [ 83 403]]",0.911418706744364,0.6948051948051948,0.9299886078306544
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,IMDBBINARY__GIN,0.7564014631915866,0.6008230452674898,0.777546377500004,"[[166 320]
 [ 68 418]]",0.9239553685211996,0.67871259175607,0.9389070153697724
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,lobster__GIN,0.543877904960111,0.5053763440860215,0.5465758891666468,"[[ 61 125]
 [ 59 127]]",0.9454394628341591,0.7596843615494978,0.9622069127675845
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,lobster__GIN,0.5413920684472193,0.5,0.5692307955735035,"[[ 48 138]
 [ 48 138]]",0.9304726754753412,0.7446197991391679,0.9445075985203166
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,lobster__GIN,0.5237455197132617,0.48655913978494625,0.5221900397212433,"[[ 49 137]
 [ 54 132]]",0.9417631208973075,0.7230989956958394,0.9560344160415285
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,lobster__GIN,0.5103624696496705,0.5161290322580645,0.5244813961535797,"[[ 64 122]
 [ 58 128]]",0.9118583640895909,0.7080344332855093,0.9343973016977567
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,lobster__GIN,0.550800670597757,0.4838709677419355,0.5621359874939951,"[[ 19 167]
 [ 25 161]]",0.9172061448017637,0.6685796269727403,0.9373892804578245
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,lobster__GIN,0.5500346860908776,0.5268817204301075,0.5491385190885073,"[[ 44 142]
 [ 34 152]]",0.9164733465209577,0.6757532281205165,0.9346777210924694
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,lobster__GIN,0.49397329171002424,0.489247311827957,0.5164271723595237,"[[ 23 163]
 [ 27 159]]",0.918060389988658,0.6649928263988523,0.939171792225326
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,lobster__GIN,0.5261012833853624,0.48118279569892475,0.5743051037174429,"[[ 26 160]
 [ 33 153]]",0.9208022082752685,0.6592539454806313,0.9382893917774783
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,lobster__GIN,0.5460313331020927,0.5053763440860215,0.5611310273855324,"[[ 30 156]
 [ 28 158]]",0.9106541871393903,0.6628407460545194,0.9286802182068421
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,lobster__GIN,0.5097410105214476,0.489247311827957,0.5255332480683268,"[[ 37 149]
 [ 41 145]]",0.923321716971073,0.6707317073170732,0.9419226179140264
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.3721590909090909,0.4090909090909091,0.4068572686286478,"[[42 90]
 [66 66]]",0.9974135663059781,0.9269870609981515,0.9977565060644775
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.4310720844811754,0.4621212121212121,0.43608474865670943,"[[47 85]
 [57 75]]",0.9964363932062552,0.899260628465804,0.9969684600789539
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.4658516988062442,0.4393939393939394,0.4864593501352227,"[[39 93]
 [55 77]]",0.9923295328360912,0.8853974121996303,0.9937786628900683
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.4586202938475666,0.48484848484848486,0.4659907522467404,"[[45 87]
 [49 83]]",0.9957120551043628,0.8438077634011091,0.9967257668896636
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.4170397153351699,0.4393939393939394,0.45315383754210864,"[[ 28 104]
 [ 44  88]]",0.9967643953656028,0.8345656192236599,0.9973444542227085
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.5067435720844812,0.4810606060606061,0.5002935505778352,"[[50 82]
 [55 77]]",0.992442283578367,0.8641404805914972,0.9939410002625537
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.45368457300275483,0.48863636363636365,0.46191259951016783,"[[38 94]
 [41 91]]",0.9957530553742812,0.822550831792976,0.996285569218627
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.4252180899908172,0.45075757575757575,0.4295240752446033,"[[45 87]
 [58 74]]",0.9936654582976004,0.8826247689463955,0.9954081316939295
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.45311065197428835,0.48863636363636365,0.46377547625353177,"[[ 31 101]
 [ 34  98]]",0.9978748193425607,0.8475046210720887,0.9981758174499428
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.4180440771349862,0.44696969696969696,0.4497451910115185,"[[36 96]
 [50 82]]",0.9913113594664498,0.8576709796672828,0.9929088749536105
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.42947594550285484,0.42105263157894735,0.4472142848564297,"[[44 89]
 [65 68]]",0.9972807473470077,0.9202226345083488,0.9976863310216149
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.4069478206795183,0.4473684210526316,0.42246014865399895,"[[44 89]
 [58 75]]",0.9985818581100849,0.9294990723562152,0.9988184809933152
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.36502911413873024,0.40601503759398494,0.41243652401231146,"[[ 26 107]
 [ 51  82]]",0.9982548593733327,0.8886827458256029,0.9985579781030153
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.5160834416869241,0.5526315789473685,0.4864387204276132,"[[ 44  89]
 [ 30 103]]",0.9978039453258113,0.8821892393320965,0.9980363873740496
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.3654248402962293,0.38721804511278196,0.40429921710287176,"[[42 91]
 [72 61]]",0.999779706114188,0.9461966604823747,0.999787633568323
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.413873028435751,0.4774436090225564,0.44224615543231266,"[[ 26 107]
 [ 32 101]]",0.9965923289538451,0.8432282003710575,0.9973155312942473
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.5001130646164282,0.4774436090225564,0.4822069205682229,"[[47 86]
 [53 80]]",0.9973461470943581,0.9016697588126159,0.997950853105479
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.34744756628413137,0.4398496240601504,0.3949721567470366,"[[ 33 100]
 [ 49  84]]",0.9979140922687173,0.8701298701298701,0.9982461596005762
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.3780880773361976,0.40225563909774437,0.41172437969539144,"[[36 97]
 [62 71]]",0.9985405530064952,0.9406307977736549,0.9987227207812606
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,MUTAG__GIN,0.43928430097800897,0.4548872180451128,0.4695179990530503,"[[43 90]
 [55 78]]",0.9995869489641024,0.9675324675324676,0.9996110013410274
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,ogbgmolbbbp__GIN,0.44681355198228406,0.5052334943639292,0.46975817813337983,"[[  71 1171]
 [  58 1184]]",0.9401766431782298,0.5375674553756745,0.9445192526322217
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,ogbgmolbbbp__GIN,0.43569861607038674,0.499597423510467,0.4507233923014352,"[[ 126 1116]
 [ 127 1115]]",0.9535878712404243,0.5661062681610627,0.9572576133083466
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,ogbgmolbbbp__GIN,0.4234673569459679,0.49476650563607083,0.4593614740218972,"[[ 168 1074]
 [ 181 1061]]",0.9467547539055926,0.5865504358655044,0.9434471255881678
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,ogbgmolbbbp__GIN,0.4350840548593122,0.49597423510466987,0.4628018494270306,"[[ 137 1105]
 [ 147 1095]]",0.9538866892711209,0.5736820257368203,0.9550756688038631
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,ogbgmolbbbp__GIN,0.4205170741700182,0.49033816425120774,0.45612358797730274,"[[ 154 1088]
 [ 178 1064]]",0.9292651002079685,0.5794935657949356,0.9295756403959465
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,ogbgmolbbbp__GIN,0.43000420079815166,0.49114331723027377,0.4556926769396251,"[[ 147 1095]
 [ 169 1073]]",0.9405668750143239,0.5671440431714404,0.9396900209359254
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,ogbgmolbbbp__GIN,0.4227001278391042,0.4919484702093398,0.45947886009095007,"[[ 110 1132]
 [ 130 1112]]",0.9477308612145439,0.5560398505603985,0.9488078144502639
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,ogbgmolbbbp__GIN,0.40379977751328305,0.47302737520128824,0.442599283572618,"[[ 131 1111]
 [ 198 1044]]",0.950623772138554,0.5667289331672893,0.9536827903188482
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,ogbgmolbbbp__GIN,0.4804565645250375,0.5213365539452496,0.48388181460854085,"[[ 222 1020]
 [ 169 1073]]",0.9623569839199583,0.6172685761726857,0.9631472469921438
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,ogbgmolbbbp__GIN,0.4088524041790162,0.48711755233494364,0.43199966181605526,"[[  98 1144]
 [ 130 1112]]",0.9326058181570046,0.5528227480282275,0.9364813696379399
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,ogbgmolbbbp__GIN,0.5675113629741857,0.49809160305343514,0.5532002342719302,"[[  17 1031]
 [  21 1027]]",0.7382300936288244,0.5121136173767753,0.7501122279238223
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,ogbgmolbbbp__GIN,0.5647999096789231,0.504293893129771,0.5403980493050896,"[[  23 1025]
 [  14 1034]]",0.7513360119876411,0.5089111668059036,0.7724756685093304
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,ogbgmolbbbp__GIN,0.5885114685915739,0.5004770992366412,0.5589901358904821,"[[   6 1042]
 [   5 1043]]",0.7649131492365306,0.5020885547201337,0.7856501623594663
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,ogbgmolbbbp__GIN,0.5780202931064623,0.49904580152671757,0.5608734478265427,"[[  12 1036]
 [  14 1034]]",0.7480787351590088,0.5033416875522139,0.7701864398280517
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,ogbgmolbbbp__GIN,0.5870847233552824,0.4976145038167939,0.5787576169913455,"[[   6 1042]
 [  11 1037]]",0.7359377822011013,0.5020885547201337,0.7579330055228308
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GIN,ogbgmolbbbp__GIN,0.59087283666453,0.49904580152671757,0.5819105197400981,"[[   0 1048]
 [   2 1046]]",0.7557869812995933,0.5013923698134225,0.7758240301647722
,,,,,,,,,
